val_mae,val_mape,val_loss,epoch,step,train_mae,train_mape,train_loss,test_mae,test_mape,test_loss
8.026992797851562,1.0794124603271484,7.9761528968811035,0,192,,,,,,
,,,1,192,5.9816741943359375,1.0922150611877441,5.981796741485596,,,
8.026416778564453,1.0988881587982178,7.975759029388428,1,385,,,,,,
,,,2,385,5.900633335113525,1.0449281930923462,5.900477886199951,,,
,,,2,573,,,,6.714552879333496,1.1826666593551636,6.65022087097168
