val_mae,val_mape,val_mre,val_mse,val_loss,epoch,step,train_mae,train_mape,train_mre,train_mse,train_loss,test_mae,test_mape,test_mre,test_mse,test_loss
3.1385974884033203,0.4820699095726013,0.2646607756614685,50.51112365722656,3.131938934326172,0,23,,,,,,,,,,
,,,,,1,23,3.547534704208374,0.8243137001991272,0.3756352663040161,56.281288146972656,3.5472562313079834,,,,,
2.953267812728882,0.460721492767334,0.2490329146385193,44.60894775390625,2.947979688644409,1,47,,,,,,,,,,
,,,,,2,47,2.6779050827026367,0.4628503620624542,0.2840028405189514,40.30234909057617,2.677926778793335,,,,,
2.9501702785491943,0.44573333859443665,0.24877171218395233,44.800472259521484,2.944812059402466,2,71,,,,,,,,,,
,,,,,3,71,2.6495578289031982,0.4572199881076813,0.2810858190059662,39.36146545410156,2.6495468616485596,,,,,
,,,,,3,95,,,,,,2.683063268661499,0.475575715303421,0.27337542176246643,53.034446716308594,2.6724038124084473
