val_mae,val_mape,val_loss,epoch,step,train_mae,train_mape,train_loss,test_mae,test_mape,test_loss
,,,29,5625,5.894878387451172,1.04313063621521,5.8946733474731445,,,
8.017683982849121,1.1011074781417847,7.966285705566406,29,5819,,,,,,
,,,30,5819,5.8947343826293945,1.042194128036499,5.8944292068481445,,,
7.986979007720947,1.1009539365768433,7.936095714569092,30,6013,,,,,,
,,,31,6013,5.893184185028076,1.0422455072402954,5.892788887023926,,,
8.020986557006836,1.1010690927505493,7.96950626373291,31,6207,,,,,,
,,,32,6207,5.891881465911865,1.0431358814239502,5.8915324211120605,,,
7.996227741241455,1.1008919477462769,7.945165157318115,32,6401,,,,,,
,,,33,6401,5.894580364227295,1.0426973104476929,5.893905162811279,,,
7.993019104003906,1.1277576684951782,7.942347049713135,33,6595,,,,,,
,,,34,6595,5.892496585845947,1.0410988330841064,5.892245292663574,,,
7.997194290161133,1.1031606197357178,7.946126461029053,34,6789,,,,,,
,,,35,6789,5.892623424530029,1.0427770614624023,5.892698287963867,,,
7.982378959655762,1.1191908121109009,7.931774139404297,35,6983,,,,,,
,,,36,6983,5.891366004943848,1.0424498319625854,5.8914475440979,,,
7.982080459594727,1.0863704681396484,7.931118011474609,36,7177,,,,,,
,,,37,7177,5.886103630065918,1.0417413711547852,5.886059761047363,,,
7.997647762298584,1.1380341053009033,7.947030067443848,37,7371,,,,,,
,,,38,7371,5.890024185180664,1.0419360399246216,5.890120506286621,,,
7.994558811187744,1.0983065366744995,7.943519115447998,38,7565,,,,,,
,,,39,7565,5.88469123840332,1.0418363809585571,5.884479522705078,,,
7.988674640655518,1.097538948059082,7.937717437744141,39,7759,,,,,,
,,,40,7759,5.886389255523682,1.0417178869247437,5.885886192321777,,,
7.964544296264648,1.1056008338928223,7.9141130447387695,40,7953,,,,,,
,,,41,7953,5.887856483459473,1.0414891242980957,5.888097286224365,,,
7.995654106140137,1.1171525716781616,7.9447922706604,41,8147,,,,,,
,,,42,8147,5.886321067810059,1.04156494140625,5.886124610900879,,,
7.983287811279297,1.1112182140350342,7.932568550109863,42,8341,,,,,,
,,,43,8341,5.887789249420166,1.0419338941574097,5.887642860412598,,,
7.998143672943115,1.0998239517211914,7.947021007537842,43,8535,,,,,,
,,,44,8535,5.885560989379883,1.0422776937484741,5.885692596435547,,,
7.9781036376953125,1.122635006904602,7.9276123046875,44,8729,,,,,,
,,,45,8729,5.889838218688965,1.0406357049942017,5.889683723449707,,,
8.012899398803711,1.112062931060791,7.961705207824707,45,8923,,,,,,
,,,46,8923,5.884811878204346,1.0416091680526733,5.884768009185791,,,
7.972403049468994,1.1228958368301392,7.922069072723389,46,9117,,,,,,
,,,47,9117,5.888876914978027,1.04084312915802,5.8889336585998535,,,
7.986214637756348,1.1110363006591797,7.935401916503906,47,9311,,,,,,
,,,48,9311,5.887807846069336,1.04258131980896,5.887860298156738,,,
7.984379291534424,1.1099659204483032,7.933620929718018,48,9505,,,,,,
,,,49,9505,5.886594295501709,1.0410913228988647,5.886478900909424,,,
7.984758377075195,1.1273914575576782,7.934215545654297,49,9699,,,,,,
,,,50,9699,5.881791114807129,1.0414007902145386,5.88140344619751,,,
,,,50,9700,,,,6.6239399909973145,1.1798473596572876,6.562270641326904
